date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2022-02-03 00:00:00+05:30,10581.2100,20472.2100,-9891.0000,-10093.9300,10000.0000,0.0000,202.9300,378.2700,581.2100,10581.2100,0.0000,0.0000,191.7700,0.9300,-0.9300,9891.0000,-9891.0000,0.0000,9891.0000,0,1,0.0185,0.0581,0.1921,0.0000,,,9934.7334,-0.0153,,
2022-02-04 00:00:00+05:30,10679.2100,20472.2100,-9793.0000,-10093.9300,10000.0000,0.0000,300.9300,378.2700,679.2100,10679.2100,0.0000,0.0000,98.0000,0.9200,-0.9200,9793.0000,-9793.0000,0.0000,9793.0000,0,1,0.0093,0.0679,0.1905,0.0000,,,9924.9519,-0.0010,,
2022-02-07 00:00:00+05:30,10537.6800,10537.6800,0.0000,0.0000,10000.0000,0.0000,0.0000,537.6800,537.6800,10537.6800,0.0000,0.0000,-141.5300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0133,0.0538,0.1914,-0.0133,,,9758.8083,-0.0167,,
2022-02-08 00:00:00+05:30,10695.9700,20313.9700,-9618.0000,-9776.2900,10000.0000,0.0000,158.2900,537.6800,695.9700,10695.9700,0.0000,0.0000,158.2900,0.9000,-0.9000,9618.0000,-9618.0000,0.0000,9618.0000,0,1,0.0150,0.0696,0.1934,0.0000,,,9776.0181,0.0018,,
2022-02-09 00:00:00+05:30,10444.7900,10444.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,444.7900,444.7900,10444.7900,0.0000,0.0000,-251.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0235,0.0445,0.2029,-0.0235,,,9907.1467,0.0134,,
2022-02-10 00:00:00+05:30,10444.7900,10444.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,444.7900,444.7900,10444.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0445,0.1992,-0.0235,,,9972.5551,0.0066,,
2022-02-11 00:00:00+05:30,10444.7900,10444.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,444.7900,444.7900,10444.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0445,0.1957,-0.0235,,,9835.6710,-0.0137,,
2022-02-14 00:00:00+05:30,10444.7900,10444.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,444.7900,444.7900,10444.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0445,0.1924,-0.0235,,,9537.4915,-0.0303,,
2022-02-15 00:00:00+05:30,10335.0000,10335.0000,0.0000,0.0000,10000.0000,0.0000,0.0000,335.0000,335.0000,10335.0000,0.0000,0.0000,-109.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0105,0.0335,0.1916,-0.0337,,,9839.2433,0.0316,,
2022-02-16 00:00:00+05:30,10229.7000,10229.7000,0.0000,0.0000,10000.0000,0.0000,0.0000,229.7000,229.7000,10229.7000,0.0000,0.0000,-105.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0102,0.0230,0.1907,-0.0436,,,9805.9012,-0.0034,,
2022-02-17 00:00:00+05:30,10229.7000,10229.7000,0.0000,0.0000,10000.0000,0.0000,0.0000,229.7000,229.7000,10229.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0230,0.1878,-0.0436,,,9798.5864,-0.0007,,
2022-02-18 00:00:00+05:30,10229.7000,10229.7000,0.0000,0.0000,10000.0000,0.0000,0.0000,229.7000,229.7000,10229.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0230,0.1850,-0.0436,,,9792.1221,-0.0007,,
2022-02-21 00:00:00+05:30,10229.7000,10229.7000,0.0000,0.0000,10000.0000,0.0000,0.0000,229.7000,229.7000,10229.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0230,0.1823,-0.0436,,,9756.3984,-0.0036,,
2022-02-22 00:00:00+05:30,10229.7000,10229.7000,0.0000,0.0000,10000.0000,0.0000,0.0000,229.7000,229.7000,10229.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0230,0.1798,-0.0436,,,9685.4330,-0.0073,,
2022-02-23 00:00:00+05:30,10072.0600,10072.0600,0.0000,0.0000,10000.0000,0.0000,0.0000,72.0600,72.0600,10072.0600,0.0000,0.0000,-157.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0154,0.0072,0.1819,-0.0583,,,9670.7465,-0.0015,,
2022-02-24 00:00:00+05:30,10072.0600,10072.0600,0.0000,0.0000,10000.0000,0.0000,0.0000,72.0600,72.0600,10072.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0072,0.1795,-0.0583,,,9196.1600,-0.0491,,
2022-02-25 00:00:00+05:30,9952.0000,9952.0000,0.0000,0.0000,10000.0000,0.0000,0.0000,-48.0000,-48.0000,9952.0000,0.0000,0.0000,-120.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0119,-0.0048,0.1797,-0.0696,,,9451.9247,0.0278,,
2022-02-28 00:00:00+05:30,10454.7200,792.2700,9662.4500,9159.7300,10000.0000,0.0000,502.7200,-48.0000,454.7200,10454.7200,0.0000,0.0000,502.7200,0.9200,0.9200,9662.4500,9662.4500,9662.4500,0.0000,1,0,0.0505,0.0455,0.2181,-0.0226,,,9520.3384,0.0072,,
2022-03-02 00:00:00+05:30,10685.5800,913.5800,9772.0000,9685.5300,10000.0000,0.0000,86.4700,599.1100,685.5800,10685.5800,0.0000,0.0000,230.8600,0.9100,0.9100,9772.0000,9772.0000,9772.0000,0.0000,1,0,0.0221,0.0686,0.2223,-0.0010,,,9427.5702,-0.0097,,
2022-03-03 00:00:00+05:30,10751.4600,1077.4600,9674.0000,9633.9000,10000.0000,0.0000,40.1000,711.3700,751.4600,10751.4600,0.0000,0.0000,65.8800,0.9000,0.9000,9674.0000,9674.0000,9674.0000,0.0000,1,0,0.0062,0.0751,0.2202,0.0000,,,9361.1695,-0.0070,,
2022-03-04 00:00:00+05:30,10718.0400,10718.0400,0.0000,0.0000,10000.0000,0.0000,0.0000,718.0400,718.0400,10718.0400,0.0000,0.0000,-33.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0031,0.0718,0.2178,-0.0031,,,9210.7897,-0.0161,,
2022-03-07 00:00:00+05:30,10718.0400,10718.0400,0.0000,0.0000,10000.0000,0.0000,0.0000,718.0400,718.0400,10718.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0718,0.2153,-0.0031,,,9005.2366,-0.0223,,
2022-03-08 00:00:00+05:30,10718.0400,10718.0400,0.0000,0.0000,10000.0000,0.0000,0.0000,718.0400,718.0400,10718.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0718,0.2129,-0.0031,,,9082.5529,0.0086,,
2022-03-09 00:00:00+05:30,10718.0400,10718.0400,0.0000,0.0000,10000.0000,0.0000,0.0000,718.0400,718.0400,10718.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0718,0.2106,-0.0031,,,9280.7344,0.0218,,
2022-03-10 00:00:00+05:30,10718.0400,10718.0400,0.0000,0.0000,10000.0000,0.0000,0.0000,718.0400,718.0400,10718.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0718,0.2083,-0.0031,,,9393.8028,0.0122,,
2022-03-11 00:00:00+05:30,10718.0400,10718.0400,0.0000,0.0000,10000.0000,0.0000,0.0000,718.0400,718.0400,10718.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0718,0.2061,-0.0031,,,9424.5365,0.0033,,
2022-03-14 00:00:00+05:30,10718.0400,10718.0400,0.0000,0.0000,10000.0000,0.0000,0.0000,718.0400,718.0400,10718.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0718,0.2040,-0.0031,,,9575.3132,0.0160,,
2022-03-15 00:00:00+05:30,10718.0400,10718.0400,0.0000,0.0000,10000.0000,0.0000,0.0000,718.0400,718.0400,10718.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0718,0.2019,-0.0031,,,9438.4291,-0.0143,,
2022-03-16 00:00:00+05:30,10718.0400,10718.0400,0.0000,0.0000,10000.0000,0.0000,0.0000,718.0400,718.0400,10718.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0718,0.1999,-0.0031,,,9620.6483,0.0193,,
2022-03-17 00:00:00+05:30,10670.8900,10670.8900,0.0000,0.0000,10000.0000,0.0000,0.0000,670.8900,670.8900,10670.8900,0.0000,0.0000,-47.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0044,0.0671,0.1982,-0.0075,,,9809.5019,0.0196,,
2022-03-21 00:00:00+05:30,10670.8900,10670.8900,0.0000,0.0000,10000.0000,0.0000,0.0000,670.8900,670.8900,10670.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0671,0.1963,-0.0075,,,9704.2871,-0.0107,,
2022-03-22 00:00:00+05:30,10670.8900,10670.8900,0.0000,0.0000,10000.0000,0.0000,0.0000,670.8900,670.8900,10670.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0671,0.1945,-0.0075,,,9826.7400,0.0126,,
2022-03-23 00:00:00+05:30,10913.0700,20755.0700,-9842.0000,-10084.1800,10000.0000,0.0000,242.1800,670.8900,913.0700,10913.0700,0.0000,0.0000,242.1800,0.9000,-0.9000,9842.0000,-9842.0000,0.0000,9842.0000,0,1,0.0227,0.0913,0.1988,0.0000,,,9766.4917,-0.0061,,
2022-03-24 00:00:00+05:30,10732.5700,10732.5700,0.0000,0.0000,10000.0000,0.0000,0.0000,732.5700,732.5700,10732.5700,0.0000,0.0000,-180.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0165,0.0733,0.2001,-0.0165,,,9751.6069,-0.0015,,
2022-03-25 00:00:00+05:30,10732.5700,10732.5700,0.0000,0.0000,10000.0000,0.0000,0.0000,732.5700,732.5700,10732.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0733,0.1983,-0.0165,,,9740.6346,-0.0011,,
2022-03-28 00:00:00+05:30,10732.5700,10732.5700,0.0000,0.0000,10000.0000,0.0000,0.0000,732.5700,732.5700,10732.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0733,0.1966,-0.0165,,,9761.4734,0.0021,,
2022-03-29 00:00:00+05:30,10690.3000,10690.3000,0.0000,0.0000,10000.0000,0.0000,0.0000,690.3000,690.3000,10690.3000,0.0000,0.0000,-42.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0039,0.0690,0.1951,-0.0204,,,9830.1139,0.0070,,
2022-03-30 00:00:00+05:30,10690.3000,10690.3000,0.0000,0.0000,10000.0000,0.0000,0.0000,690.3000,690.3000,10690.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0690,0.1935,-0.0204,1.5419,0.1942,9907.1467,0.0078,,
2022-03-31 00:00:00+05:30,10690.3000,10690.3000,0.0000,0.0000,10000.0000,0.0000,0.0000,690.3000,690.3000,10690.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0690,0.1919,-0.0204,1.6286,0.1939,9905.5307,-0.0002,0.001167858286546022,-0.017044645110228317
2022-04-01 00:00:00+05:30,10690.3000,10690.3000,0.0000,0.0000,10000.0000,0.0000,0.0000,690.3000,690.3000,10690.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0690,0.1903,-0.0204,1.5787,0.1939,10030.0533,0.0126,0.001235461095895887,-0.018098984431879947
2022-04-04 00:00:00+05:30,10690.3000,10690.3000,0.0000,0.0000,10000.0000,0.0000,0.0000,690.3000,690.3000,10690.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0690,0.1888,-0.0204,1.2460,0.1915,10227.2141,0.0197,0.0012014232365802834,-0.020448238947833163
2022-04-05 00:00:00+05:30,10669.4500,1382.0500,9287.4000,9308.2600,10000.0000,0.0000,-20.8600,690.3000,669.4500,10669.4500,0.0000,0.0000,-20.8500,0.8700,0.8700,9287.4000,9287.4000,9287.4000,0.0000,1,0,-0.0020,0.0669,0.1874,-0.0223,1.6285,0.1875,10167.5045,-0.0058,0.0009014836276201368,-0.025593706921283727
2022-04-06 00:00:00+05:30,10622.0600,10622.0600,0.0000,0.0000,10000.0000,0.0000,0.0000,622.0600,622.0600,10622.0600,0.0000,0.0000,-47.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0044,0.0622,0.1862,-0.0267,1.5430,0.1878,10092.9667,-0.0073,0.001125147923389892,-0.03653746742874203
2022-04-07 00:00:00+05:30,10675.9300,10675.9300,0.0000,0.0000,10000.0000,0.0000,0.0000,675.9300,675.9300,10675.9300,0.0000,0.0000,53.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0051,0.0676,0.1851,-0.0217,1.0883,0.1798,10011.2274,-0.0081,0.0012128502302807427,-0.03838931187864665
2022-04-08 00:00:00+05:30,10675.9300,10675.9300,0.0000,0.0000,10000.0000,0.0000,0.0000,675.9300,675.9300,10675.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0676,0.1837,-0.0217,1.2175,0.1794,10093.5337,0.0082,0.0007585220198338875,-0.062144394058679046
2022-04-11 00:00:00+05:30,10675.9300,10675.9300,0.0000,0.0000,10000.0000,0.0000,0.0000,675.9300,675.9300,10675.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0676,0.1823,-0.0217,0.7838,0.1752,10025.1200,-0.0068,0.0008376546963029274,-0.05994522509066572
2022-04-12 00:00:00+05:30,10663.3800,10663.3800,0.0000,0.0000,10000.0000,0.0000,0.0000,663.3800,663.3800,10663.3800,0.0000,0.0000,-12.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0012,0.0663,0.1810,-0.0229,0.7549,0.1753,9934.5632,-0.0090,0.00047951560456748057,-0.07080142407927596
2022-04-13 00:00:00+05:30,10663.3800,10663.3800,0.0000,0.0000,10000.0000,0.0000,0.0000,663.3800,663.3800,10663.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0663,0.1797,-0.0229,0.7549,0.1753,9904.7935,-0.0030,0.00047240700646768337,-0.07058861182803938
2022-04-18 00:00:00+05:30,10663.3800,10663.3800,0.0000,0.0000,10000.0000,0.0000,0.0000,663.3800,663.3800,10663.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0663,0.1784,-0.0229,0.7549,0.1753,9745.0859,-0.0161,0.00045678302262973147,-0.06863419714707981
2022-04-19 00:00:00+05:30,10590.4000,10590.4000,0.0000,0.0000,10000.0000,0.0000,0.0000,590.4000,590.4000,10590.4000,0.0000,0.0000,-72.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0068,0.0590,0.1776,-0.0296,0.7574,0.1752,9565.3900,-0.0184,0.0003342840919098519,-0.05707712452925282
2022-04-20 00:00:00+05:30,10412.1900,10412.1900,0.0000,0.0000,10000.0000,0.0000,0.0000,412.1900,412.1900,10412.1900,0.0000,0.0000,-178.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0168,0.0412,0.1791,-0.0459,-0.3094,0.1697,9724.5589,0.0166,0.0001756959511397662,-0.08478945178304231
2022-04-21 00:00:00+05:30,10529.1900,18905.4400,-8376.2500,-8493.2500,10000.0000,0.0000,117.0000,412.1900,529.1900,10529.1900,0.0000,0.0000,117.0000,0.8000,-0.8000,8376.2500,-8376.2500,0.0000,8376.2500,0,1,0.0112,0.0529,0.1791,-0.0352,-0.0123,0.1713,9866.6032,0.0146,-4.199572401602985e-05,-0.05251200587219666
2022-04-22 00:00:00+05:30,10588.4500,18998.2000,-8409.7500,-8629.0300,10000.0000,0.0000,219.2800,369.1700,588.4500,10588.4500,0.0000,0.0000,59.2600,0.7900,-0.7900,8409.7500,-8409.7500,0.0000,8409.7500,0,1,0.0056,0.0588,0.1782,-0.0297,0.2377,0.1714,9735.8431,-0.0133,5.652897159509618e-05,-0.05806527155011901
2022-04-25 00:00:00+05:30,10840.7000,18998.2000,-8157.5000,-8629.0300,10000.0000,0.0000,471.5300,369.1700,840.7000,10840.7000,0.0000,0.0000,252.2500,0.7500,-0.7500,8157.5000,-8157.5000,0.0000,8157.5000,0,1,0.0238,0.0841,0.1823,-0.0066,1.1552,0.1752,9630.2030,-0.0109,0.0005081023757681578,-0.078683962354116
2022-04-26 00:00:00+05:30,10755.1800,20618.5800,-9863.4000,-9969.9500,10000.0000,0.0000,106.5500,648.6200,755.1800,10755.1800,0.0000,0.0000,-85.5200,0.9200,-0.9200,9863.4000,-9863.4000,0.0000,9863.4000,0,1,-0.0079,0.0755,0.1817,-0.0145,1.2455,0.1743,9753.9601,0.0129,0.0006849865796392855,-0.12921737510360903
2022-04-27 00:00:00+05:30,10790.5800,20618.5800,-9828.0000,-9969.9500,10000.0000,0.0000,141.9500,648.6200,790.5800,10790.5800,0.0000,0.0000,35.4000,0.9100,-0.9100,9828.0000,-9828.0000,0.0000,9828.0000,0,1,0.0033,0.0791,0.1806,-0.0112,1.0969,0.1734,9661.0785,-0.0095,0.0008874354843869313,-0.1222830129711904
2022-04-28 00:00:00+05:30,10884.9500,20652.9500,-9768.0000,-9796.5700,10000.0000,0.0000,28.5700,856.3800,884.9500,10884.9500,0.0000,0.0000,94.3700,0.9000,-0.9000,9768.0000,-9768.0000,0.0000,9768.0000,0,1,0.0087,0.0885,0.1801,-0.0026,1.2323,0.1742,9770.9147,0.0114,0.0009052388026731657,-0.10970118880445662
2022-04-29 00:00:00+05:30,10897.7900,10897.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,897.7900,897.7900,10897.7900,0.0000,0.0000,12.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0012,0.0898,0.1790,-0.0014,1.2012,0.1741,9703.0113,-0.0069,0.0008693087417933099,-0.10908600611801275
2022-05-02 00:00:00+05:30,10897.7900,10897.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,897.7900,897.7900,10897.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0898,0.1779,-0.0014,1.2402,0.1741,9676.4170,-0.0027,0.0007986750386406019,-0.11225805707426581
2022-05-04 00:00:00+05:30,10897.7900,10897.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,897.7900,897.7900,10897.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0898,0.1768,-0.0014,1.2402,0.1741,9466.6111,-0.0217,0.0007614623372549296,-0.10607605501750131
2022-05-05 00:00:00+05:30,10897.7900,10897.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,897.7900,897.7900,10897.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0898,0.1757,-0.0014,0.8122,0.1701,9452.1515,-0.0015,0.0007400551249712836,-0.10637114695126387
2022-05-06 00:00:00+05:30,10897.7900,10897.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,897.7900,897.7900,10897.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0898,0.1747,-0.0014,0.5859,0.1692,9321.1929,-0.0139,0.00045871354342885776,-0.08565449877735087
2022-05-09 00:00:00+05:30,10897.7900,10897.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,897.7900,897.7900,10897.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0898,0.1737,-0.0014,0.9295,0.1667,9247.5624,-0.0079,0.00029714537939997776,-0.08508537283546908
2022-05-10 00:00:00+05:30,10897.7900,10897.7900,0.0000,0.0000,10000.0000,0.0000,0.0000,897.7900,897.7900,10897.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0898,0.1727,-0.0014,0.5608,0.1640,9190.4896,-0.0062,0.00051323171127437,-0.1040172979439215
2022-05-11 00:00:00+05:30,10872.9200,10872.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,872.9200,872.9200,10872.9200,0.0000,0.0000,-24.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0023,0.0873,0.1717,-0.0037,1.1572,0.1564,9187.3708,-0.0003,0.00022300143266127065,-0.10733408706327914
2022-05-12 00:00:00+05:30,10872.9200,10872.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,872.9200,872.9200,10872.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0873,0.1707,-0.0037,1.1572,0.1564,8974.2761,-0.0232,0.0005908792738973459,-0.07630228064128122
2022-05-13 00:00:00+05:30,10872.9200,10872.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,872.9200,872.9200,10872.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0873,0.1697,-0.0037,1.1572,0.1564,8940.6505,-0.0037,0.0005782737629256075,-0.0761007909712501
2022-05-16 00:00:00+05:30,10872.9200,10872.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,872.9200,872.9200,10872.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0873,0.1688,-0.0037,1.1572,0.1564,8995.8521,0.0062,0.0006008222522620554,-0.07777660957414365
2022-05-17 00:00:00+05:30,10872.9200,10872.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,872.9200,872.9200,10872.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0873,0.1679,-0.0037,1.4554,0.1547,9231.7136,0.0262,0.0006711489444382113,-0.08183743182137004
2022-05-18 00:00:00+05:30,10872.9200,10872.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,872.9200,872.9200,10872.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0873,0.1670,-0.0037,1.7518,0.1530,9218.1045,-0.0015,0.000823079899435021,-0.05700534959519946
2022-05-19 00:00:00+05:30,10872.9200,10872.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,872.9200,872.9200,10872.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0873,0.1661,-0.0037,1.7518,0.1530,8975.7504,-0.0263,0.0009728649263233758,-0.0540633127585358
2022-05-20 00:00:00+05:30,10872.9200,10872.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,872.9200,872.9200,10872.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0873,0.1652,-0.0037,1.7518,0.1530,9231.9687,0.0285,0.0009999762634343638,-0.05274184045057149
2022-05-23 00:00:00+05:30,10872.9200,10872.9200,0.0000,0.0000,10000.0000,0.0000,0.0000,872.9200,872.9200,10872.9200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0873,0.1643,-0.0037,1.7518,0.1530,9181.3602,-0.0055,0.0009962622203990765,-0.052262480533690724
2022-05-24 00:00:00+05:30,10845.6700,1960.6700,8885.0000,8858.9000,10000.0000,0.0000,26.1000,819.5700,845.6700,10845.6700,0.0000,0.0000,-27.2500,0.8200,0.8200,8885.0000,8885.0000,8885.0000,0.0000,1,0,-0.0025,0.0846,0.1635,-0.0062,1.6814,0.1531,9151.7889,-0.0032,0.0009560228142484971,-0.05186153830378319
2022-05-25 00:00:00+05:30,10894.3600,10894.3600,0.0000,0.0000,10000.0000,0.0000,0.0000,894.3600,894.3600,10894.3600,0.0000,0.0000,48.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0045,0.0894,0.1628,-0.0017,2.2828,0.1494,9094.1206,-0.0063,0.0010287553386639388,-0.05387339055625548
2022-05-26 00:00:00+05:30,10813.4900,21463.4900,-10650.0000,-10569.1300,10000.0000,0.0000,-80.8700,894.3600,813.4900,10813.4900,0.0000,0.0000,-80.8700,0.9800,-0.9800,10650.0000,-10650.0000,0.0000,10650.0000,0,1,-0.0074,0.0813,0.1624,-0.0091,2.0603,0.1504,9186.9739,0.0102,0.001164623353500053,-0.061545501624208375
2022-05-27 00:00:00+05:30,10693.2500,10693.2500,0.0000,0.0000,10000.0000,0.0000,0.0000,693.2500,693.2500,10693.2500,0.0000,0.0000,-120.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,-0.0111,0.0693,0.1625,-0.0201,2.0866,0.1502,9274.6104,0.0095,0.0010484974724188356,-0.0911733461474316
2022-05-30 00:00:00+05:30,10693.2500,10693.2500,0.0000,0.0000,10000.0000,0.0000,0.0000,693.2500,693.2500,10693.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0693,0.1617,-0.0201,0.9237,0.1096,9451.5845,0.0191,0.0012280766862920373,-0.06165840048653483
2022-05-31 00:00:00+05:30,10693.2500,10693.2500,0.0000,0.0000,10000.0000,0.0000,0.0000,693.2500,693.2500,10693.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0693,0.1609,-0.0201,0.0842,0.0998,9400.5790,-0.0054,0.00038308912878756485,-0.09672353030944615
2022-06-01 00:00:00+05:30,10923.3600,10923.3600,0.0000,0.0000,10000.0000,0.0000,0.0000,923.3600,923.3600,10923.3600,0.0000,0.0000,230.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0215,0.0923,0.1636,0.0000,0.6702,0.1084,9379.3432,-0.0023,0.0003851415580194266,-0.08137777851019162
